,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
16,2024-07-02T09:11:36.219524,0,18,69955,89386554961,37,48305799168,569180160,46870102016,866516992,8.8,101243179008,4581752832,88965230592,5.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
17,2024-07-02T09:11:36.720127,0,0,76402,89386593364,39,48305799168,569180160,45393707008,2342912000,6.1,101243179008,5255540736,88291123200,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
18,2024-07-02T09:11:37.220722,34,99,125580,89386705591,45,48305799168,569180160,42172481536,5564137472,7.8,101243179008,5263257600,88283303936,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
19,2024-07-02T09:11:37.721244,62,96,218082,89386816254,48,48305799168,569180160,42172481536,5564137472,5.1,101243179008,5263257600,88283303936,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
20,2024-07-02T09:11:38.221857,61,93,283776,89386954681,49,48305799168,569180160,42172481536,5564137472,5.1,101243179008,5263257600,88283303936,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
21,2024-07-02T09:11:38.722481,61,96,270036,89387117514,49,48305799168,569180160,42172481536,5564137472,5.4,101243179008,5263257600,88283303936,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
22,2024-07-02T09:11:39.223096,63,87,242640,89387216018,44,48305799168,569180160,42172481536,5564137472,3.4,101243179008,5263257600,88283303936,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
23,2024-07-02T09:11:39.723824,0,0,154990,89387246891,42,48305799168,569180160,42172481536,5564137472,0.7,101243179008,5263257600,88283303936,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
24,2024-07-02T09:11:40.224397,62,96,137448,89387347045,49,48305799168,569180160,42172481536,5564137472,5.0,101243179008,5264773120,88281788416,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
25,2024-07-02T09:11:40.725035,61,96,236264,89387483433,50,48305799168,569180160,42172481536,5564137472,5.3,101243179008,5265805312,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
26,2024-07-02T09:11:41.225644,61,96,279506,89387646506,52,48305799168,569180160,42172481536,5564137472,5.1,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
27,2024-07-02T09:11:41.726229,62,93,276137,89387784806,52,48305799168,569180160,42172481536,5564137472,5.2,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
28,2024-07-02T09:11:42.226969,22,34,215942,89387859063,45,48305799168,569180160,42172481536,5564137472,2.3,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
29,2024-07-02T09:11:42.727613,0,0,169080,89387953247,51,48305799168,569180160,42172481536,5564137472,3.9,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
30,2024-07-02T09:11:43.228161,63,96,199425,89388087087,52,48305799168,569180160,42172481536,5564137472,5.3,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
31,2024-07-02T09:11:43.728811,62,96,263896,89388222696,53,48305799168,569180160,42172481536,5564137472,5.3,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
32,2024-07-02T09:11:44.229354,62,96,276119,89388361355,53,48305799168,569180160,42172481536,5564137472,5.3,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
33,2024-07-02T09:11:44.730004,64,98,262071,89388463634,48,48305799168,569180160,42172481536,5564137472,3.5,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
34,2024-07-02T09:11:45.230585,0,0,186756,89388518363,47,48305799168,569180160,42172481536,5564137472,1.3,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
35,2024-07-02T09:11:45.731165,0,0,98220,89388556991,45,48305799168,569180160,42172481536,5564137472,0.4,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
36,2024-07-02T09:11:46.231734,0,0,98239,89388595851,44,48305799168,569180160,42172481536,5564137472,0.4,101243179008,5265797120,88280756224,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
37,2024-07-02T09:11:46.732309,0,0,98239,89388634382,44,48305799168,569180160,42172481536,5564137472,18.7,101243179008,5283254272,88263241728,6.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
38,2024-07-02T09:11:47.232943,0,0,77718,89388672891,43,48305799168,569180160,42172481536,5564137472,4.9,101243179008,5357056000,88189440000,6.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
39,2024-07-02T09:11:47.733498,0,0,77718,89388711310,43,48305799168,569180160,42172481536,5564137472,5.1,101243179008,5442469888,88104026112,6.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
40,2024-07-02T09:11:48.233957,0,0,77454,89388749753,43,48305799168,569180160,42172481536,5564137472,21.0,101243179008,5503107072,88043388928,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
41,2024-07-02T09:11:48.734673,0,0,77454,89388788110,43,48305799168,569180160,42172481536,5564137472,3.5,101243179008,5526331392,88020164608,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
42,2024-07-02T09:11:49.235168,0,0,77258,89388826483,43,48305799168,569180160,42172481536,5564137472,0.1,101243179008,5526331392,88020164608,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
43,2024-07-02T09:11:49.735950,0,0,77258,89388864785,43,48305799168,569180160,42172481536,5564137472,0.7,101243179008,5527097344,88019390464,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
44,2024-07-02T09:11:50.236588,0,0,77230,89388903122,42,48305799168,569180160,42172481536,5564137472,1.0,101243179008,5528129536,88018358272,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
45,2024-07-02T09:11:50.737100,0,0,77230,89388941418,42,48305799168,569180160,42172481536,5564137472,0.2,101243179008,5528129536,88018358272,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
46,2024-07-02T09:11:51.237837,0,0,77186,89388979725,42,48305799168,569180160,42172481536,5564137472,0.0,101243179008,5528129536,88018358272,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
47,2024-07-02T09:11:51.778257,0,0,77186,89389018772,43,48305799168,569180160,42172481536,5564137472,7.0,101243179008,5559259136,87987220480,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
48,2024-07-02T09:11:52.239071,0,0,77032,89389057476,42,48305799168,569180160,42172481536,5564137472,5.6,101243179008,5590945792,87952969728,6.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
49,2024-07-02T09:11:52.739582,0,0,77032,89389095757,42,48305799168,569180160,42172481536,5564137472,4.5,101243179008,5739298816,87804604416,6.7,8589930496,86032384,8503898112,1.0,18060357632,140621090816
50,2024-07-02T09:11:53.240733,0,0,76979,89389134179,42,48305799168,569180160,42156949504,5579669504,9.0,101243179008,5967048704,87576838144,6.9,8589930496,86032384,8503898112,1.0,18060357632,140621090816
51,2024-07-02T09:11:53.740598,0,2,77853,89389173521,42,48305799168,569180160,41577611264,6159007744,6.2,101243179008,6553305088,86980022272,7.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
52,2024-07-02T09:11:54.241327,0,19,78453,89389213781,43,48305799168,569180160,41309175808,6427443200,8.2,101243179008,7060193280,86466875392,8.0,8589930496,86032384,8503898112,1.0,18060357632,140621090816
53,2024-07-02T09:11:54.927077,0,0,93733,89389329936,49,48305799168,569180160,36611555328,11125063680,11.6,101243179008,7288229888,86238838784,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
54,2024-07-02T09:11:55.242158,61,95,176223,89389409261,51,48305799168,569180160,36611555328,11125063680,5.1,101243179008,7280230400,86246838272,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
55,2024-07-02T09:11:55.742681,62,95,256684,89389544686,52,48305799168,569180160,36611555328,11125063680,5.2,101243179008,7280230400,86246838272,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
56,2024-07-02T09:11:56.243187,62,96,277488,89389681226,54,48305799168,569180160,36611555328,11125063680,5.3,101243179008,7280189440,86246838272,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
57,2024-07-02T09:11:56.743895,66,97,271313,89389818888,55,48305799168,569180160,36611555328,11125063680,5.2,101243179008,7283802112,86243225600,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
58,2024-07-02T09:11:57.244519,0,0,202867,89389865933,47,48305799168,569180160,36611555328,11125063680,2.8,101243179008,7285350400,86241677312,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
59,2024-07-02T09:11:57.745107,61,94,195056,89389989205,54,48305799168,569180160,36611555328,11125063680,5.5,101243179008,7285587968,86241439744,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
60,2024-07-02T09:11:58.245691,62,95,258619,89390124108,55,48305799168,569180160,36611555328,11125063680,5.1,101243179008,7285587968,86241439744,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
61,2024-07-02T09:11:58.746008,61,96,276021,89390261500,55,48305799168,569180160,36611555328,11125063680,5.5,101243179008,7286059008,86240927744,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
62,2024-07-02T09:11:59.455999,62,96,279129,89390450125,54,48305799168,569180160,36611555328,11125063680,7.0,101243179008,7295578112,86231392256,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
63,2024-07-02T09:11:59.747236,58,77,216434,89390474261,49,48305799168,569180160,36611555328,11125063680,1.0,101243179008,7287615488,86239395840,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
64,2024-07-02T09:12:00.247877,23,36,150567,89390567805,54,48305799168,569180160,36611555328,11125063680,3.7,101243179008,7287615488,86239395840,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
65,2024-07-02T09:12:00.748434,62,96,202258,89390705696,56,48305799168,569180160,36611555328,11125063680,5.4,101243179008,7288389632,86238621696,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
66,2024-07-02T09:12:01.249012,61,93,272830,89390844302,57,48305799168,569180160,36611555328,11125063680,5.2,101243179008,7288389632,86238621696,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
67,2024-07-02T09:12:01.805284,62,96,284451,89390985117,57,48305799168,569180160,36611555328,11125063680,9.1,101243179008,7297671168,86229331968,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
68,2024-07-02T09:12:02.250063,68,97,247579,89391090490,52,48305799168,569180160,36611555328,11125063680,3.3,101243179008,7289942016,86237061120,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
69,2024-07-02T09:12:02.750582,6,9,165906,89391145232,51,48305799168,569180160,36611555328,11125063680,1.6,101243179008,7293272064,86233722880,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
70,2024-07-02T09:12:03.251367,0,0,95176,89391184744,49,48305799168,569180160,36611555328,11125063680,0.7,101243179008,7293272064,86233722880,8.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
71,2024-07-02T09:12:03.751927,0,0,94304,89391224002,48,48305799168,569180160,36611555328,11125063680,19.9,101243179008,7326560256,86200434688,8.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
72,2024-07-02T09:12:04.252582,0,0,94304,89391264339,48,48305799168,569180160,36611555328,11125063680,5.7,101243179008,7385903104,86141100032,8.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
73,2024-07-02T09:12:04.753158,0,0,78262,89391303224,47,48305799168,569180160,36611555328,11125063680,5.3,101243179008,7467556864,86059323392,8.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
74,2024-07-02T09:12:05.253744,0,0,78262,89391342066,47,48305799168,569180160,36611555328,11125063680,21.1,101243179008,7530233856,85996433408,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
75,2024-07-02T09:12:05.754425,0,0,78107,89391380835,47,48305799168,569180160,36611555328,11125063680,3.7,101243179008,7554482176,85972176896,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
76,2024-07-02T09:12:06.254697,0,0,78107,89391420342,47,48305799168,569180160,36611555328,11125063680,2.1,101243179008,7546040320,85980618752,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
77,2024-07-02T09:12:06.755449,0,0,77912,89391459041,46,48305799168,569180160,36611555328,11125063680,0.6,101243179008,7549562880,85977096192,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
78,2024-07-02T09:12:07.256162,0,0,77912,89391497680,46,48305799168,569180160,36611555328,11125063680,0.4,101243179008,7549845504,85976838144,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
79,2024-07-02T09:12:07.756763,0,0,77772,89391536354,46,48305799168,569180160,36611555328,11125063680,0.3,101243179008,7549845504,85976838144,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
80,2024-07-02T09:12:08.353937,0,0,77772,89391583668,46,48305799168,569180160,36611555328,11125063680,2.3,101243179008,7563247616,85963431936,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
81,2024-07-02T09:12:08.757686,0,0,78204,89391614791,46,48305799168,569180160,36611555328,11125063680,0.5,101243179008,7555223552,85971431424,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
82,2024-07-02T09:12:09.258235,0,0,78204,89391653382,46,48305799168,569180160,36611555328,11125063680,2.6,101243179008,7585153024,85941501952,8.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
83,2024-07-02T09:12:09.758774,0,0,77917,89391691975,46,48305799168,569180160,36611555328,11125063680,5.3,101243179008,7725531136,85801123840,8.7,8589930496,86032384,8503898112,1.0,18060357632,140621090816
84,2024-07-02T09:12:10.259852,0,0,78089,89391731261,46,48305799168,569180160,36287217664,11449401344,8.9,101243179008,8027824128,85488345088,9.0,8589930496,86032384,8503898112,1.0,18060357632,140621090816
85,2024-07-02T09:12:10.760188,0,1,80048,89391771351,46,48305799168,569180160,36016685056,11719933952,6.4,101243179008,8669696000,84846432256,9.6,8589930496,86032384,8503898112,1.0,18060357632,140621090816
86,2024-07-02T09:12:11.260800,0,8,80119,89391811077,46,48305799168,569180160,35746152448,11990466560,5.7,101243179008,8978059264,84531814400,9.9,8589930496,86032384,8503898112,1.0,18060357632,140621090816
87,2024-07-02T09:12:11.761151,3,25,120797,89391877509,52,48305799168,569180160,31853838336,15882780672,7.9,101243179008,9203163136,84306644992,10.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
88,2024-07-02T09:12:12.261733,57,96,175538,89392003104,55,48305799168,569180160,31048531968,16688087040,5.9,101243179008,9205342208,84304465920,10.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
89,2024-07-02T09:12:12.877784,62,96,239417,89392171032,57,48305799168,569180160,31048531968,16688087040,8.2,101243179008,9219756032,84290052096,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
90,2024-07-02T09:12:13.262657,61,96,277748,89392283268,57,48305799168,569180160,31048531968,16688087040,5.3,101243179008,9204670464,84305088512,10.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
91,2024-07-02T09:12:13.763171,62,96,284407,89392425235,58,48305799168,569180160,31048531968,16688087040,5.1,101243179008,9204670464,84305088512,10.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
92,2024-07-02T09:12:14.263970,0,0,215289,89392477889,50,48305799168,569180160,31048531968,16688087040,0.7,101243179008,9204928512,84304830464,10.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
93,2024-07-02T09:12:14.764584,0,0,135138,89392555868,56,48305799168,569180160,31048531968,16688087040,3.6,101243179008,9205444608,84304314368,10.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
94,2024-07-02T09:12:15.264872,61,96,132082,89392697080,57,48305799168,569180160,31048531968,16688087040,9.1,101243179008,9213952000,84295806976,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
95,2024-07-02T09:12:15.765365,62,95,276888,89392836130,58,48305799168,569180160,31048531968,16688087040,5.3,101243179008,9213927424,84295839744,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
96,2024-07-02T09:12:16.265905,62,96,281638,89392974105,59,48305799168,569180160,31048531968,16688087040,5.4,101243179008,9214181376,84295585792,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
97,2024-07-02T09:12:16.766609,68,97,264280,89393096827,55,48305799168,569180160,31048531968,16688087040,4.1,101243179008,9214181376,84295585792,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
98,2024-07-02T09:12:17.559441,0,0,187847,89393227630,58,48305799168,569180160,31048531968,16688087040,5.2,101243179008,9224429568,84285263872,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
99,2024-07-02T09:12:17.767285,61,96,185517,89393280541,58,48305799168,569180160,31048531968,16688087040,5.5,101243179008,9216176128,84293525504,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
100,2024-07-02T09:12:18.267858,61,96,280093,89393417889,59,48305799168,569180160,31048531968,16688087040,5.2,101243179008,9216176128,84293525504,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
101,2024-07-02T09:12:18.768476,63,93,267439,89393554890,60,48305799168,569180160,31048531968,16688087040,5.3,101243179008,9216176128,84293525504,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
102,2024-07-02T09:12:19.268991,64,98,274766,89393691168,60,48305799168,569180160,31048531968,16688087040,6.0,101243179008,9219829760,84289929216,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
103,2024-07-02T09:12:19.769575,18,29,214969,89393748684,53,48305799168,569180160,31048531968,16688087040,2.9,101243179008,9228075008,84281683968,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
104,2024-07-02T09:12:20.270099,17,26,132890,89393805102,52,48305799168,569180160,31048531968,16688087040,1.7,101243179008,9212420096,84297338880,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
105,2024-07-02T09:12:20.771051,0,0,96252,89393845202,51,48305799168,569180160,31048531968,16688087040,1.7,101243179008,9217064960,84292694016,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
106,2024-07-02T09:12:21.271513,0,0,94952,89393884990,51,48305799168,569180160,31048531968,16688087040,20.7,101243179008,9281626112,84228042752,10.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
107,2024-07-02T09:12:21.772108,0,0,94952,89393924608,50,48305799168,569180160,31048531968,16688087040,5.2,101243179008,9367814144,84141854720,10.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
108,2024-07-02T09:12:22.272477,0,0,84491,89393964976,50,48305799168,569180160,31048531968,16688087040,22.9,101243179008,9441738752,84067782656,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
109,2024-07-02T09:12:22.773192,0,0,84491,89394004447,50,48305799168,569180160,31048531968,16688087040,4.3,101243179008,9472626688,84036878336,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
110,2024-07-02T09:12:23.273837,0,0,81981,89394043859,50,48305799168,569180160,31048531968,16688087040,0.4,101243179008,9476239360,84033265664,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
111,2024-07-02T09:12:23.774499,0,0,81981,89394083231,50,48305799168,569180160,31048531968,16688087040,0.7,101243179008,9477013504,84032491520,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
112,2024-07-02T09:12:24.275101,0,0,79568,89394123854,50,48305799168,569180160,31048531968,16688087040,2.1,101243179008,9482678272,84026826752,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
113,2024-07-02T09:12:24.775750,0,0,79568,89394163131,49,48305799168,569180160,31048531968,16688087040,0.4,101243179008,9483083776,84026322944,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
114,2024-07-02T09:12:25.276319,0,0,79373,89394202366,49,48305799168,569180160,31048531968,16688087040,0.8,101243179008,9483853824,84025548800,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
115,2024-07-02T09:12:25.776935,0,0,79373,89394241618,49,48305799168,569180160,31048531968,16688087040,0.5,101243179008,9484369920,84025032704,10.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
116,2024-07-02T09:12:26.304141,0,0,79324,89394281428,49,48305799168,569180160,31048531968,16688087040,3.1,101243179008,9518166016,83991228416,10.5,8589930496,86032384,8503898112,1.0,18060357632,140621090816
117,2024-07-02T09:12:26.778291,0,0,79324,89394321279,49,48305799168,569180160,31048531968,16688087040,4.2,101243179008,9651814400,83857575936,10.6,8589930496,86032384,8503898112,1.0,18060357632,140621090816
118,2024-07-02T09:12:27.278760,0,0,79324,89394360482,49,48305799168,569180160,31048531968,16688087040,5.3,101243179008,9825222656,83684167680,10.8,8589930496,86032384,8503898112,1.0,18060357632,140621090816
119,2024-07-02T09:12:27.779465,0,6,79744,89394400627,49,48305799168,569180160,30722097152,17014521856,9.5,101243179008,10439176192,83059949568,11.4,8589930496,86032384,8503898112,1.0,18060357632,140621090816
120,2024-07-02T09:12:28.280084,0,18,80925,89394440912,49,48305799168,569180160,30185226240,17551392768,5.6,101243179008,10736791552,82755743744,11.7,8589930496,86032384,8503898112,1.0,18060357632,140621090816
121,2024-07-02T09:12:28.780517,9,66,86513,89394492830,51,48305799168,569180160,26427129856,21309489152,9.6,101243179008,11148992512,82343542784,12.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
122,2024-07-02T09:12:29.281170,42,95,170200,89394608012,57,48305799168,569180160,25487605760,22249013248,6.0,101243179008,11150901248,82341634048,12.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
123,2024-07-02T09:12:29.781527,61,96,245664,89394743558,58,48305799168,569180160,25487605760,22249013248,5.3,101243179008,11151388672,82341146624,12.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
124,2024-07-02T09:12:30.282239,61,96,277918,89394881708,59,48305799168,569180160,25487605760,22249013248,5.2,101243179008,11151388672,82341146624,12.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
125,2024-07-02T09:12:30.864331,61,95,268716,89395048140,60,48305799168,569180160,25487605760,22249013248,8.4,101243179008,11159306240,82333204480,12.1,8589930496,86032384,8503898112,1.0,18060357632,140621090816
126,2024-07-02T09:12:31.283288,29,40,212295,89395101393,53,48305799168,569180160,25487605760,22249013248,25.3,101243179008,11271643136,82220830720,12.2,8589930496,86032384,8503898112,1.0,18060357632,140621090816
127,2024-07-02T09:12:31.783813,0,0,147877,89395152779,56,48305799168,569180160,25487605760,22249013248,20.6,101243179008,11371708416,82120765440,12.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
128,2024-07-02T09:12:32.284472,64,93,182767,89395289795,60,48305799168,569180160,25487605760,22249013248,20.4,101243179008,11351539712,82140934144,12.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
129,2024-07-02T09:12:32.785154,61,95,282239,89395429669,60,48305799168,569180160,25487605760,22249013248,17.1,101243179008,11388841984,82103545856,12.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
130,2024-07-02T09:12:33.285690,61,96,278370,89395569122,60,48305799168,569180160,25487605760,22249013248,11.3,101243179008,11394248704,82098126848,12.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
131,2024-07-02T09:12:33.786270,63,97,283250,89395707719,61,48305799168,569180160,25487605760,22249013248,5.1,101243179008,11394080768,82098245632,12.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
132,2024-07-02T09:12:34.286810,0,0,212605,89395762771,54,48305799168,569180160,25487605760,22249013248,0.9,101243179008,11394113536,82098253824,12.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
133,2024-07-02T09:12:34.787384,29,48,139361,89395839936,59,48305799168,569180160,25487605760,22249013248,3.1,101243179008,11394113536,82098253824,12.3,8589930496,86032384,8503898112,1.0,18060357632,140621090816
