,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
60,2024-06-19T16:33:32.568007,0,0,188977,16243655705,48,48305799168,569180160,36548640768,11187978240,0.9,101243179008,8001761280,80680579072,8.9
61,2024-06-19T16:33:33.269275,0,0,134638,16243800997,55,48305799168,569180160,36548640768,11187978240,7.5,101243179008,8013422592,80668917760,9.0
62,2024-06-19T16:33:33.569035,62,96,219739,16243881377,56,48305799168,569180160,36548640768,11187978240,5.4,101243179008,7997509632,80684830720,8.9
63,2024-06-19T16:33:34.069516,61,96,267903,16244019028,57,48305799168,569180160,36548640768,11187978240,5.4,101243179008,7997538304,80684797952,8.9
64,2024-06-19T16:33:34.570179,62,96,279985,16244158607,57,48305799168,569180160,36548640768,11187978240,4.9,101243179008,7997538304,80684797952,8.9
65,2024-06-19T16:33:35.070859,51,69,259139,16244270409,52,48305799168,569180160,36548640768,11187978240,3.8,101243179008,7998562304,80683773952,8.9
66,2024-06-19T16:33:35.571418,0,0,144404,16244311523,50,48305799168,569180160,36548640768,11187978240,2.5,101243179008,7994970112,80687374336,8.9
67,2024-06-19T16:33:36.072015,61,96,138317,16244429259,57,48305799168,569180160,36548640768,11187978240,5.1,101243179008,7994089472,80688246784,8.9
68,2024-06-19T16:33:36.572591,64,95,231710,16244566958,58,48305799168,569180160,36548640768,11187978240,5.2,101243179008,7994089472,80688246784,8.9
69,2024-06-19T16:33:37.073168,62,96,278458,16244705721,58,48305799168,569180160,36548640768,11187978240,5.9,101243179008,7998988288,80683347968,8.9
70,2024-06-19T16:33:37.781556,62,96,269553,16244899587,56,48305799168,569180160,36548640768,11187978240,6.6,101243179008,8008761344,80673562624,9.0
71,2024-06-19T16:33:38.073847,67,93,223390,16244926347,52,48305799168,569180160,36548640768,11187978240,0.5,101243179008,8000471040,80681852928,8.9
72,2024-06-19T16:33:38.574460,14,22,170720,16244982135,51,48305799168,569180160,36548640768,11187978240,1.8,101243179008,8000675840,80681648128,8.9
73,2024-06-19T16:33:39.075002,0,0,98246,16245022013,50,48305799168,569180160,36548640768,11187978240,1.1,101243179008,8006070272,80676253696,8.9
74,2024-06-19T16:33:39.575630,0,0,97911,16245061612,49,48305799168,569180160,36548640768,11187978240,21.3,101243179008,8050126848,80632156160,9.0
75,2024-06-19T16:33:40.076180,0,0,97911,16245101736,49,48305799168,569180160,36548640768,11187978240,6.8,101243179008,8150499328,80531783680,9.1
76,2024-06-19T16:33:40.576750,0,0,78961,16245140963,48,48305799168,569180160,36548640768,11187978240,5.0,101243179008,8200126464,80481984512,9.1
77,2024-06-19T16:33:41.077178,0,0,78961,16245180204,48,48305799168,569180160,36548640768,11187978240,21.6,101243179008,8255119360,80426991616,9.2
78,2024-06-19T16:33:41.577899,0,0,78739,16245219317,48,48305799168,569180160,36548640768,11187978240,0.5,101243179008,8255467520,80426594304,9.2
79,2024-06-19T16:33:42.139334,0,0,78739,16245267036,48,48305799168,569180160,36548640768,11187978240,2.1,101243179008,8263454720,80418607104,9.2
80,2024-06-19T16:33:42.579085,0,0,78544,16245298529,48,48305799168,569180160,36548640768,11187978240,0.1,101243179008,8247451648,80434610176,9.2
81,2024-06-19T16:33:43.079492,0,0,78544,16245337559,48,48305799168,569180160,36548640768,11187978240,0.1,101243179008,8247451648,80434610176,9.2
82,2024-06-19T16:33:43.580247,0,0,78398,16245376535,48,48305799168,569180160,36548640768,11187978240,1.1,101243179008,8248991744,80433070080,9.2
83,2024-06-19T16:33:44.080876,0,0,78398,16245415491,48,48305799168,569180160,36548640768,11187978240,0.5,101243179008,8248795136,80433266688,9.2
