,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
26,2024-08-21T14:05:43.276627,61,96,282279,661549878622,56,48305799168,569180160,41447587840,6289031168,6.0,101243179008,9419390976,10279677952,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
27,2024-08-21T14:05:43.777513,63,97,262362,661550011897,53,48305799168,569180160,41447587840,6289031168,4.7,101243179008,9420881920,10278187008,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
28,2024-08-21T14:05:44.278173,0,0,178997,661550051813,49,48305799168,569180160,41447587840,6289031168,0.6,101243179008,9420881920,10278187008,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
29,2024-08-21T14:05:44.778902,16,25,139219,661550140670,55,48305799168,569180160,41447587840,6289031168,3.6,101243179008,9420881920,10278187008,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
30,2024-08-21T14:05:45.279428,62,96,223017,661550279319,57,48305799168,569180160,41447587840,6289031168,5.9,101243179008,9422913536,10276155392,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
31,2024-08-21T14:05:45.779961,62,96,282463,661550420183,58,48305799168,569180160,41447587840,6289031168,5.4,101243179008,9424199680,10274865152,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
32,2024-08-21T14:05:46.280562,60,93,287091,661550560824,58,48305799168,569180160,41447587840,6289031168,5.2,101243179008,9424199680,10274865152,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
33,2024-08-21T14:05:46.781204,14,22,247060,661550672166,53,48305799168,569180160,41447587840,6289031168,3.3,101243179008,9424199680,10274865152,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
34,2024-08-21T14:05:47.281811,0,0,179054,661550728603,55,48305799168,569180160,41447587840,6289031168,2.2,101243179008,9424199680,10274865152,10.3,8589930496,65327104,8524603392,0.8,21613559808,158261981184
35,2024-08-21T14:05:47.781896,62,96,184183,661550866199,58,48305799168,569180160,41447587840,6289031168,14.4,101243179008,9442836480,10256224256,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
36,2024-08-21T14:05:48.282462,61,95,263464,661551001584,59,48305799168,569180160,41447587840,6289031168,8.4,101243179008,9451319296,10245464064,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
37,2024-08-21T14:05:48.783059,61,95,275340,661551138975,59,48305799168,569180160,41447587840,6289031168,5.3,101243179008,9451991040,10244575232,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
38,2024-08-21T14:05:49.283671,66,97,276124,661551275201,58,48305799168,569180160,41447587840,6289031168,4.6,101243179008,9451991040,10244575232,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
39,2024-08-21T14:05:49.784247,0,0,213160,661551323508,52,48305799168,569180160,41447587840,6289031168,1.1,101243179008,9456345088,10240221184,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
40,2024-08-21T14:05:50.284896,19,30,135479,661551379674,52,48305799168,569180160,41447587840,6289031168,1.6,101243179008,9458925568,10237640704,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
41,2024-08-21T14:05:50.785764,0,0,99580,661551419859,51,48305799168,569180160,41447587840,6289031168,0.6,101243179008,9459671040,10236895232,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
42,2024-08-21T14:05:51.286198,3,32,81426,661551460736,50,48305799168,569180160,45614628864,2121990144,20.9,101243179008,9497104384,10199478272,10.4,8589930496,65327104,8524603392,0.8,21613563904,158261981184
43,2024-08-21T14:05:51.786818,0,0,80965,661551500523,50,48305799168,569180160,45614628864,2121990144,5.4,101243179008,9572134912,10124431360,10.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
44,2024-08-21T14:05:52.287453,0,0,80862,661551540089,49,48305799168,569180160,45614628864,2121990144,5.9,101243179008,9634062336,10062503936,10.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
45,2024-08-21T14:05:52.788045,0,0,80862,661551579495,49,48305799168,569180160,45614628864,2121990144,5.2,101243179008,9683091456,10013474816,10.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
46,2024-08-21T14:05:53.430485,0,0,79674,661551636007,49,48305799168,569180160,45614628864,2121990144,19.8,101243179008,9744887808,9951629312,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
47,2024-08-21T14:05:53.788754,0,0,79674,661551660352,49,48305799168,569180160,45614628864,2121990144,3.4,101243179008,9747980288,9948536832,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
48,2024-08-21T14:05:54.289673,0,0,85782,661551700554,49,48305799168,569180160,45614628864,2121990144,1.9,101243179008,9741520896,9954996224,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
49,2024-08-21T14:05:54.790165,0,0,85782,661551739826,49,48305799168,569180160,45614628864,2121990144,0.3,101243179008,9741520896,9954996224,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
50,2024-08-21T14:05:55.290841,0,0,82326,661551779046,49,48305799168,569180160,45614628864,2121990144,0.6,101243179008,9741910016,9954623488,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
51,2024-08-21T14:05:55.791410,0,0,82326,661551818224,48,48305799168,569180160,45614628864,2121990144,0.2,101243179008,9742413824,9954119680,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
52,2024-08-21T14:05:56.292129,0,0,78926,661551858635,48,48305799168,569180160,45614628864,2121990144,2.6,101243179008,9751957504,9944571904,10.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
