,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
44,2024-07-01T14:30:58.462024,0,0,80839,84804687567,51,48305799168,569180160,42141024256,5595594752,3.2,101243179008,5852299264,87707508736,6.8,8589930496,93122560,8496807936,1.1,18058657792,140621090816
45,2024-07-01T14:30:58.962521,0,0,80839,84804727286,50,48305799168,569180160,42141024256,5595594752,1.7,101243179008,5874647040,87685132288,6.8,8589930496,93122560,8496807936,1.1,18058657792,140621090816
46,2024-07-01T14:30:59.463152,0,0,80109,84804768063,50,48305799168,569180160,42141024256,5595594752,5.8,101243179008,6017105920,87542657024,7.0,8589930496,93122560,8496807936,1.1,18058657792,140621090816
47,2024-07-01T14:30:59.963772,0,0,80109,84804807754,50,48305799168,569180160,42141024256,5595594752,6.2,101243179008,6188003328,87371784192,7.1,8589930496,93122560,8496807936,1.1,18058657792,140621090816
48,2024-07-01T14:31:00.478269,0,0,81386,84804849206,51,48305799168,569180160,41814589440,5922029568,10.0,101243179008,6637772800,86911496192,7.6,8589930496,93122560,8496807936,1.1,18058657792,140621090816
49,2024-07-01T14:31:00.964929,0,8,81739,84804889642,50,48305799168,569180160,41296592896,6440026112,5.1,101243179008,6921129984,86622212096,7.9,8589930496,93122560,8496807936,1.1,18058657792,140621090816
50,2024-07-01T14:31:01.602427,0,0,100064,84804973076,52,48305799168,569180160,37169397760,10567221248,6.1,101243179008,7514968064,86027931648,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
51,2024-07-01T14:31:01.966043,62,96,160398,84805069155,58,48305799168,569180160,36548640768,11187978240,6.8,101243179008,7512993792,86029832192,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
52,2024-07-01T14:31:02.466604,61,96,245284,84805206242,60,48305799168,569180160,36548640768,11187978240,5.1,101243179008,7513776128,86029058048,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
53,2024-07-01T14:31:02.967426,61,96,279655,84805343020,61,48305799168,569180160,36548640768,11187978240,10.2,101243179008,7512776704,86030090240,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
54,2024-07-01T14:31:03.467661,65,95,272990,84805482272,61,48305799168,569180160,36548640768,11187978240,5.7,101243179008,7514513408,86028337152,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
55,2024-07-01T14:31:03.968387,64,99,228420,84805547296,55,48305799168,569180160,36548640768,11187978240,4.3,101243179008,7520432128,86022418432,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
56,2024-07-01T14:31:04.468981,0,0,161575,84805614498,58,48305799168,569180160,36548640768,11187978240,2.3,101243179008,7520399360,86022418432,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
57,2024-07-01T14:31:05.159739,62,96,181148,84805810864,61,48305799168,569180160,36548640768,11187978240,8.5,101243179008,7533301760,86009516032,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
58,2024-07-01T14:31:05.469718,62,96,284618,84805893942,62,48305799168,569180160,36548640768,11187978240,5.4,101243179008,7517556736,86025261056,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
59,2024-07-01T14:31:06.139337,61,96,276337,84806089777,62,48305799168,569180160,36548640768,11187978240,9.2,101243179008,7527575552,86015209472,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
60,2024-07-01T14:31:06.470678,63,98,276522,84806170440,60,48305799168,569180160,36548640768,11187978240,4.8,101243179008,7519834112,86022983680,8.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
